,FileName,ProjectName,ProjectTypology,Location,Floor-Total-Above-Grade(SQFT),Floor-Total-Below-Grade(SQFT),Floor-Total-Conditioned-Grade(SQFT),Floor-Total-UnConditioned-Grade(SQFT),Wall-Total-Above-Grade(SQFT),Power Lighting Total(W),Equipment-Total(W),N-Wall-Area(SQFT),S-Wall-Area(SQFT),E-Wall-Area(SQFT),W-Wall-Area(SQFT),NE-Wall-Area(SQFT),NW-Wall-Area(SQFT),SE-Wall-Area(SQFT),SW-Wall-Area(SQFT),ROOF-AREA(SQFT),ALL WALLS-Wall-AREA(SQFT),WALLS+ROOFS-AREA(SQFT),UNDERGRND-Wall-AREA(SQFT),BUILDING-Wall-AREA(SQFT),N-Wall-U-Value(BTU/HR-SQFT-F),S-Wall-U-Value(BTU/HR-SQFT-F),E-Wall-U-Value(BTU/HR-SQFT-F),W-Wall-U-Value(BTU/HR-SQFT-F),NE-Wall-U-Value(BTU/HR-SQFT-F),NW-Wall-U-Value(BTU/HR-SQFT-F),SE-Wall-U-Value(BTU/HR-SQFT-F),SW-Wall-U-Value(BTU/HR-SQFT-F),ROOF-U-Value(BTU/HR-SQFT-F),ALL WALLS-Wall-U-Value(BTU/HR-SQFT-F),WALLS+ROOFS-U-Value(BTU/HR-SQFT-F),UNDERGRND-Wall-U-Value(BTU/HR-SQFT-F),BUILDING-Wall-U-Value(BTU/HR-SQFT-F),N-Window-Area(SQFT),S-Window-Area(SQFT),E-Window-Area(SQFT),W-Window-Area(SQFT),NE-Window-Area(SQFT),NW-Window-Area(SQFT),SE-Window-Area(SQFT),SW-Window-Area(SQFT),ROOF-Window-Area(SQFT),ALL WALLS-Window-AREA(SQFT),WALLS+ROOFS-Window-AREA(SQFT),UNDERGRND-Window-AREA(SQFT),BUILDING-Window-AREA(SQFT),N-Window-U-Value(BTU/HR-SQFT-F),S-Window-U-Value(BTU/HR-SQFT-F),E-Window-U-Value(BTU/HR-SQFT-F),W-Window-U-Value(BTU/HR-SQFT-F),NE-Window-U-Value(BTU/HR-SQFT-F),NW-Window-U-Value(BTU/HR-SQFT-F),SE-Window-U-Value(BTU/HR-SQFT-F),SW-Window-U-Value(BTU/HR-SQFT-F),ROOF-Window-U-Value(BTU/HR-SQFT-F),ALL WALLS-Window-U-Value(BTU/HR-SQFT-F),WALLS+ROOFS-Window-U-Value(BTU/HR-SQFT-F),UNDERGRND-Window-U-Value(BTU/HR-SQFT-F),BUILDING-Window-U-Value(BTU/HR-SQFT-F),WALL CONDUCTION,ROOF CONDUCTION,WINDOW GLASS+FRM COND,WINDOW GLASS SOLAR,DOOR CONDUCTION,INTERNAL SURFACE COND,UNDERGROUND SURF COND,OCCUPANTS TO SPACE,LIGHT TO SPACE,EQUIPMENT TO SPACE,PROCESS TO SPACE,INFILTRATION,WALL CONDUCTION_loss,ROOF CONDUCTION_loss,WINDOW GLASS+FRM COND_loss,WINDOW GLASS SOLAR_loss,DOOR CONDUCTION_loss,INTERNAL SURFACE COND_loss,UNDERGROUND SURF COND_loss,OCCUPANTS TO SPACE_loss,LIGHT TO SPACE_loss,EQUIPMENT TO SPACE_loss,PROCESS TO SPACE_loss,INFILTRATION_loss,TOTAL-LOAD(KW)_loss,Equip(W/Sqft),Light(W/Sqft),WWR,EFLH,R-VAL-W,R-VAL-R,R-VAL-Wind,TOTAL-LOAD(KW),SHGC,Energy_Outcome(KWH)
0,0_0_0_0_0_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,640.35,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.202,0,0,-0.381,1,0.7,0.2657319041050323,3083.598015066293,8.474576271186441,19.607843137254903,1.0893246187363834,4740.914,0.3333333333333333,14619069
1,0_0_0_0_0_0_10_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1924785.6900000006,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,1216.67,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.383,0,0,-0.199,1.9,0.7,0.2657319041050323,3115.7694369506185,8.474576271186441,19.607843137254903,1.0893246187363834,5855.561,0.3333333333333333,18244584
2,0_0_0_0_0_0_11_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,2026090.1999999997,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,1280.7,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.403,0,0,-0.179,2,0.7,0.2657319041050323,3119.7675173364933,8.474576271186441,19.607843137254903,1.0893246187363834,5977.564,0.3333333333333333,18648617
3,0_0_0_0_0_0_1_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,640.35,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.202,0,0,-0.381,1,0.7,0.2657319041050323,3083.598015066293,8.474576271186441,19.607843137254903,1.0893246187363834,4740.914,0.3333333333333333,14619069
4,0_0_0_0_0_0_2_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1114349.6099999994,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,704.39,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.222,0,0,-0.361,1.1,0.7,0.2657319041050323,3084.554513722763,8.474576271186441,19.607843137254903,1.0893246187363834,4865.784,0.3333333333333333,15008774
5,0_0_0_0_0_0_3_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1215654.1199999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,768.42,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.242,0,0,-0.34,1.2,0.7,0.2657319041050323,3090.735155292508,8.474576271186441,19.607843137254903,1.0893246187363834,4986.171,0.3333333333333333,15410930
6,0_0_0_0_0_0_4_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1316958.6299999997,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,832.46,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.262,0,0,-0.32,1.3,0.7,0.2657319041050323,3069.990869608181,8.474576271186441,19.607843137254903,1.0893246187363834,5150.929,0.3333333333333333,15813304
7,0_0_0_0_0_0_5_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1418263.1400000006,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,896.49,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.282,0,0,-0.3,1.4,0.7,0.2657319041050323,3078.409983187202,8.474576271186441,19.607843137254903,1.0893246187363834,5267.416,0.3333333333333333,16215265
8,0_0_0_0_0_0_6_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1519567.6500000015,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,960.53,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.303,0,0,-0.28,1.5,0.7,0.2657319041050323,3082.383780798661,8.474576271186441,19.607843137254903,1.0893246187363834,5390.697,0.3333333333333333,16616191
9,0_0_0_0_0_0_7_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1620872.1600000001,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,1024.56,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.323,0,0,-0.26,1.6,0.7,0.2657319041050323,3092.483310914051,8.474576271186441,19.607843137254903,1.0893246187363834,5503.447,0.3333333333333333,17019309
10,0_0_0_0_0_0_8_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1722176.6699999985,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,1088.6,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.343,0,0,-0.24,1.7,0.7,0.2657319041050323,3099.810914389271,8.474576271186441,19.607843137254903,1.0893246187363834,5622.321,0.3333333333333333,17428124
11,0_0_0_0_0_0_9_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1823481.1800000009,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,1152.63,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.363,0,0,-0.219,1.8,0.7,0.2657319041050323,3073.981672264117,8.474576271186441,19.607843137254903,1.0893246187363834,5801.153,0.3333333333333333,17832629
12,0_0_0_0_0_1_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,121630,117563.55,53394.92,50443.96,,,3950.69,951.12,410761.06,347934.34,758695.75,239605.23,998300.62,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.082,0.024,0.068,13526.46,13075.23,5938.59,5610.37,,,439.37,105.74,0,38695.77,38695.77,0,38695.77,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,242.45,103.6,166.4,102.9,0,0,0,1493.53,554.15,643.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.100084734739606,3058.3341411965066,8.474576271186441,19.607843137254903,1.1325028312570782,4672.821,0.33333333333333326,14291043
13,0_0_0_0_0_2_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,108126.23,104513.78,47465.89,44842.59,,,3511.81,845.46,410761.06,309305.5,720066.62,239605.23,959671.5,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.08,0.024,0.066,27030.22,26125.05,11867.6,11211.73,,,878.25,211.4,0,77324.28,77324.28,0,77324.28,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,213.48,102.75,329.37,202.82,0,0,0,1487.98,549.92,641.74,0,0,0.184,0,-0.643,0.188,0,0,0,0.001,0.122,0.137,0,0,-0.01,1,0.7,0.1999955047471861,3071.844858165444,8.474576271186441,19.607843137254903,1.1325028312570782,4707.95,0.3333333333333333,14462086
14,0_0_0_0_0_3_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,94590.37,91429.55,41525.86,39230.77,,,3071.79,739.78,410761.06,270588.22,681349.25,239605.23,920954.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,40566.1,39209.3,17807.62,16823.56,,,1318.27,317.08,0,116042.02,116042.02,0,116042.02,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,185,101.92,489.61,300.22,0,0,0,1482.48,545.74,639.68,0,0,3.835,0.105,-13.876,4.221,0,0,0,0.023,2.476,2.81,0,0,-0.405,1,0.7,0.3001370638275981,3076.665874066566,8.474576271186441,19.607843137254903,1.1325028312570782,4756.497,0.3333333333333333,14634142
15,0_0_0_0_0_4_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,81114.71,78405.21,35611.15,33642.84,,,2634.8,634.27,410761.06,232043.11,642804.06,239605.23,882408.94,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.075,0.024,0.061,54041.73,52233.64,23722.35,22411.48,,,1755.26,422.59,0,154586.92,154586.92,0,154586.92,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,157.17,101.1,646.14,394.54,0,0,0,1477.08,541.62,637.66,0,0,6.92,0.842,-39.477,11.591,0,0,0,0.051,5.497,6.304,0,0,-8.273,1,0.7,0.3998315806201219,3047.3835614407094,8.474576271186441,19.607843137254903,1.1325028312570782,4855.608,0.33333333333333337,14796896
16,0_0_0_0_0_5_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,67579.7,65322.36,29668.63,28029.08,,,2193.93,528.3,410761.06,193321.94,604082.88,239605.23,843687.75,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.072,0.024,0.059,67576.76,65316.49,29664.87,28025.23,,,2196.13,528.56,0,193308.16,193308.16,0,193308.16,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,119.15,93.76,799.32,507.77,0,0,0,1472.11,537.87,635.81,0,0,6.86,1.367,-58.633,18.959,0,0,0,0.163,6.588,7.576,0,0,-17.121,1,0.7,0.4999821922809991,3048.492208063309,8.474576271186441,19.607843137254903,1.1325028312570782,4900.643,0.3333333333333333,14939571
17,0_0_0_0_1_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,460278.93,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,182.4,640.35,0,0,9.014,0.105,-25.982,6.704,0,0,0,0.055,1.848,6.222,0,0,-2.034,1,0.3,0.2657319041050323,3055.3838136421928,8.474576271186441,19.607843137254903,1.0893246187363834,4006.658,0.3333333333333333,12241885
18,0_0_0_0_2_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,613705.2400000001,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,243.2,640.35,0,0,9.014,0.105,-25.982,6.704,0,0,0,0.055,2.465,6.222,0,0,-1.418,1,0.4,0.2657319041050323,3064.5144610417137,8.474576271186441,19.607843137254903,1.0893246187363834,4177.327,0.3333333333333333,12801483
19,0_0_0_0_3_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,767131.5499999991,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,304,640.35,0,0,6.989,0.105,-20.558,5.294,0,0,0,0.037,2.409,4.913,0,0,-0.811,1,0.5,0.2657319041050323,3079.2289674626945,8.474576271186441,19.607843137254903,1.0893246187363834,4335.485,0.3333333333333333,13349958
20,0_0_0_0_4_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,920557.86,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,364.8,640.35,0,0,2.616,0.105,-8.37,2.154,0,0,0,0.007,1.128,1.903,0,0,-0.457,1,0.6,0.2657319041050323,3080.2892511119708,8.474576271186441,19.607843137254903,1.0893246187363834,4508.885,0.3333333333333333,13888661
21,0_0_0_0_5_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1073984.1699999995,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,425.6,640.35,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.152,0.202,0,0,-0.424,1,0.7,0.2657319041050323,3085.860742176184,8.474576271186441,19.607843137254903,1.0893246187363834,4677.353,0.3333333333333333,14433656
22,0_0_0_0_6_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1227410.4800000002,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,486.4,640.35,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.174,0.202,0,0,-0.403,1,0.8,0.2657319041050323,3089.296276345194,8.474576271186441,19.607843137254903,1.0893246187363834,4848.892,0.3333333333333333,14979657
23,0_0_0_0_7_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1380836.7900000007,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,547.2,640.35,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.195,0.202,0,0,-0.381,1,0.9,0.2657319041050323,3096.517388533863,8.474576271186441,19.607843137254903,1.0893246187363834,5015.604,0.3333333333333333,15530902
24,0_0_0_0_8_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1534263.0999999982,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,195.43,102.12,495.76,250.93,0,0,0,1483.9699999999998,608,640.35,0,0,0.259,0.105,-1.557,0.414,0,0,0,0.001,0.217,0.202,0,0,-0.359,1,1,0.2657319041050323,3072.916453678853,8.474576271186441,19.607843137254903,1.0893246187363834,5233.085,0.3333333333333333,16080828
25,0_0_0_1_0_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.811,0.811,0.809,0.808,,,0.821,0.813,0,0.81,0.81,0,0.81,196.19,102.45,445.83,251.79,0,0,0,1486.4299999999998,548.93,641.21,0,0,0.261,0.106,-1.436,0.416,0,0,0,0.001,0.196,0.202,0,0,-0.254,1,0.7,0.2657319041050323,3092.226576639052,8.474576271186441,19.607843137254903,1.2345679012345678,4729.808,0.3333333333333333,14625631
26,0_0_0_2_0_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.608,0.608,0.606,0.605,,,0.622,0.611,0,0.608,0.608,0,0.608,197.67,103.09,347.96,252.47,0,0,0,1491.2199999999998,552.29,642.88,0,0,0.164,0,-0.708,0.262,0,0,0,0.001,0.123,0.138,0,0,-0.021,1,0.7,0.2657319041050323,3105.1472019686594,8.474576271186441,19.607843137254903,1.6447368421052633,4715.494,0.3333333333333333,14642297
27,0_0_0_3_0_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.494,0.494,0.492,0.49,,,0.509,0.497,0,0.494,0.494,0,0.494,198.54,103.46,290.45,253.44,0,0,0,1494.01,554.25,643.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.2657319041050323,3114.1561902948797,8.474576271186441,19.607843137254903,2.0242914979757085,4706.464,0.3333333333333333,14656660
28,0_0_0_4_0_0_0_ok,ok,Business,chennai,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.42,0.42,0.418,0.416,,,0.437,0.424,0,0.42,0.42,0,0.42,199.1,103.71,252.61,254.07,0,0,0,1495.84,555.54,644.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.2657319041050323,3114.276314853315,8.474576271186441,19.607843137254903,2.380952380952381,4708.491,0.3333333333333333,14663540
