,FileName,ProjectName,ProjectTypology,Location,Floor-Total-Above-Grade(SQFT),Floor-Total-Below-Grade(SQFT),Floor-Total-Conditioned-Grade(SQFT),Floor-Total-UnConditioned-Grade(SQFT),Wall-Total-Above-Grade(SQFT),Power Lighting Total(W),Equipment-Total(W),N-Wall-Area(SQFT),S-Wall-Area(SQFT),E-Wall-Area(SQFT),W-Wall-Area(SQFT),NE-Wall-Area(SQFT),NW-Wall-Area(SQFT),SE-Wall-Area(SQFT),SW-Wall-Area(SQFT),ROOF-AREA(SQFT),ALL WALLS-Wall-AREA(SQFT),WALLS+ROOFS-AREA(SQFT),UNDERGRND-Wall-AREA(SQFT),BUILDING-Wall-AREA(SQFT),N-Wall-U-Value(BTU/HR-SQFT-F),S-Wall-U-Value(BTU/HR-SQFT-F),E-Wall-U-Value(BTU/HR-SQFT-F),W-Wall-U-Value(BTU/HR-SQFT-F),NE-Wall-U-Value(BTU/HR-SQFT-F),NW-Wall-U-Value(BTU/HR-SQFT-F),SE-Wall-U-Value(BTU/HR-SQFT-F),SW-Wall-U-Value(BTU/HR-SQFT-F),ROOF-U-Value(BTU/HR-SQFT-F),ALL WALLS-Wall-U-Value(BTU/HR-SQFT-F),WALLS+ROOFS-U-Value(BTU/HR-SQFT-F),UNDERGRND-Wall-U-Value(BTU/HR-SQFT-F),BUILDING-Wall-U-Value(BTU/HR-SQFT-F),N-Window-Area(SQFT),S-Window-Area(SQFT),E-Window-Area(SQFT),W-Window-Area(SQFT),NE-Window-Area(SQFT),NW-Window-Area(SQFT),SE-Window-Area(SQFT),SW-Window-Area(SQFT),ROOF-Window-Area(SQFT),ALL WALLS-Window-AREA(SQFT),WALLS+ROOFS-Window-AREA(SQFT),UNDERGRND-Window-AREA(SQFT),BUILDING-Window-AREA(SQFT),N-Window-U-Value(BTU/HR-SQFT-F),S-Window-U-Value(BTU/HR-SQFT-F),E-Window-U-Value(BTU/HR-SQFT-F),W-Window-U-Value(BTU/HR-SQFT-F),NE-Window-U-Value(BTU/HR-SQFT-F),NW-Window-U-Value(BTU/HR-SQFT-F),SE-Window-U-Value(BTU/HR-SQFT-F),SW-Window-U-Value(BTU/HR-SQFT-F),ROOF-Window-U-Value(BTU/HR-SQFT-F),ALL WALLS-Window-U-Value(BTU/HR-SQFT-F),WALLS+ROOFS-Window-U-Value(BTU/HR-SQFT-F),UNDERGRND-Window-U-Value(BTU/HR-SQFT-F),BUILDING-Window-U-Value(BTU/HR-SQFT-F),WALL CONDUCTION,ROOF CONDUCTION,WINDOW GLASS+FRM COND,WINDOW GLASS SOLAR,DOOR CONDUCTION,INTERNAL SURFACE COND,UNDERGROUND SURF COND,OCCUPANTS TO SPACE,LIGHT TO SPACE,EQUIPMENT TO SPACE,PROCESS TO SPACE,INFILTRATION,WALL CONDUCTION_loss,ROOF CONDUCTION_loss,WINDOW GLASS+FRM COND_loss,WINDOW GLASS SOLAR_loss,DOOR CONDUCTION_loss,INTERNAL SURFACE COND_loss,UNDERGROUND SURF COND_loss,OCCUPANTS TO SPACE_loss,LIGHT TO SPACE_loss,EQUIPMENT TO SPACE_loss,PROCESS TO SPACE_loss,INFILTRATION_loss,TOTAL-LOAD(KW)_loss,WWR,Equip(W/Sqft),Light(W/Sqft),EFLH,R-VAL-W,R-VAL-R,R-VAL-Wind,TOTAL-LOAD(KW),SHGC,Energy_Outcome(KWH)
0,0_0_0_0_0_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,639.21,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,19.566,22.253,0,0,-164.342,0.2657319041050323,1,0.7,2910.2912917647895,8.474576271186441,19.607843137254903,1.0893246187363834,4915.175,0.3333333333333333,14304587
1,0_0_0_0_0_0_10_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1924785.6900000006,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,1214.49,0,0,2.103,8.301,-282.347,66.154,0,0,0,0,19.421,41.973,0,0,-144.396,0.2657319041050323,1.9,0.7,2986.396903603103,8.474576271186441,19.607843137254903,1.0893246187363834,5997.164,0.3333333333333333,17909920
2,0_0_0_0_0_0_11_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,2026090.1999999997,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,1278.41,0,0,2.246,7.94,-279.509,65.42,0,0,0,0,18.837,42.854,0,0,-142.211,0.2657319041050323,2,0.7,2993.920045831413,8.474576271186441,19.607843137254903,1.0893246187363834,6116.329,0.3333333333333333,18311804
3,0_0_0_0_0_0_1_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,639.21,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,19.566,22.253,0,0,-164.342,0.2657319041050323,1,0.7,2910.2912917647895,8.474576271186441,19.607843137254903,1.0893246187363834,4915.175,0.3333333333333333,14304587
4,0_0_0_0_0_0_2_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1114349.6099999994,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,703.13,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,19.566,24.479,0,0,-162.117,0.2657319041050323,1.1,0.7,2919.711081135677,8.474576271186441,19.607843137254903,1.0893246187363834,5034.493,0.3333333333333333,14699271
5,0_0_0_0_0_0_3_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1215654.1199999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,767.05,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,19.566,26.704,0,0,-159.892,0.2657319041050323,1.2,0.7,2930.2816158019045,8.474576271186441,19.607843137254903,1.0893246187363834,5153.404,0.3333333333333333,15100917
6,0_0_0_0_0_0_4_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1316958.6299999997,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,830.97,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,19.566,28.929,0,0,-157.666,0.2657319041050323,1.3,0.7,2940.436176671473,8.474576271186441,19.607843137254903,1.0893246187363834,5270.8,0.3333333333333333,15498445
7,0_0_0_0_0_0_5_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1418263.1400000006,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,894.89,0,0,2.09,8.347,-282.61,66.197,0,0,0,0,19.493,31.041,0,0,-155.441,0.2657319041050323,1.4,0.7,2945.7704091815717,8.474576271186441,19.607843137254903,1.0893246187363834,5396.113,0.3333333333333333,15895711
8,0_0_0_0_0_0_7_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1620872.1600000001,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,1022.73,0,0,2.103,8.301,-282.347,66.154,0,0,0,0,19.421,35.345,0,0,-151.023,0.2657319041050323,1.6,0.7,2965.229791591802,8.474576271186441,19.607843137254903,1.0893246187363834,5632.408,0.3333333333333333,16701380
9,0_0_0_0_0_0_8_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1722176.6699999985,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,1086.65,0,0,2.103,8.301,-282.347,66.154,0,0,0,0,19.421,37.554,0,0,-148.814,0.2657319041050323,1.7,0.7,2973.896762789633,8.474576271186441,19.607843137254903,1.0893246187363834,5751.279,0.3333333333333333,17103712
10,0_0_0_0_0_0_9_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1823481.1800000009,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,1150.57,0,0,2.103,8.301,-282.347,66.154,0,0,0,0,19.421,39.763,0,0,-146.605,0.2657319041050323,1.8,0.7,2982.5230289374026,8.474576271186441,19.607843137254903,1.0893246187363834,5870.983,0.3333333333333333,17510333
11,0_0_0_0_0_1_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,121630,117563.55,53394.92,50443.96,,,3950.69,951.12,410761.06,347934.34,758695.75,239605.23,998300.62,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.082,0.024,0.068,13526.46,13075.23,5938.59,5610.37,,,439.37,105.74,0,38695.77,38695.77,0,38695.77,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,266.46,128.68,199.81,100.57,0,0,0,1490.5,551.61,642.61,0,0,-22.852,0.75,-53.688,8.301,0,0,0,0,10.704,11.824,0,0,-44.962,0.100084734739606,1,0.7,2891.38691770411,8.474576271186441,19.607843137254903,1.1325028312570782,4820.423,0.33333333333333326,13937702
12,0_0_0_0_0_2_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,108126.23,104513.78,47465.89,44842.59,,,3511.81,845.46,410761.06,309305.5,720066.62,239605.23,959671.5,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.08,0.024,0.066,27030.22,26125.05,11867.6,11211.73,,,878.25,211.4,0,77324.28,77324.28,0,77324.28,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,234.45,127.58,396,198.25,0,0,0,1485.04,547.45,640.57,0,0,-5.148,7.549,-173.071,36.221,0,0,0,0,17.222,17.833,0,0,-99.396,0.1999955047471861,1,0.7,2928.020683792523,8.474576271186441,19.607843137254903,1.1325028312570782,4826.581,0.3333333333333333,14132319
13,0_0_0_0_0_3_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,94590.37,91429.55,41525.86,39230.77,,,3071.79,739.78,410761.06,270588.22,681349.25,239605.23,920954.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,40566.1,39209.3,17807.62,16823.56,,,1318.27,317.08,0,116042.02,116042.02,0,116042.02,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,203.01,126.49,589.45,293.49,0,0,0,1479.64,543.34,638.55,0,0,3.225,8.583,-307.327,76.01,0,0,0,0,22.634,23.945,0,0,-172.93,0.3001370638275981,1,0.7,2902.664310213287,8.474576271186441,19.607843137254903,1.1325028312570782,4932.271,0.3333333333333333,14316723
14,0_0_0_0_0_4_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,81114.71,78405.21,35611.15,33642.84,,,2634.8,634.27,410761.06,232043.11,642804.06,239605.23,882408.94,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.075,0.024,0.061,54041.73,52233.64,23722.35,22411.48,,,1755.26,422.59,0,154586.92,154586.92,0,154586.92,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,172.34,125.43,778.92,385.75,0,0,0,1474.33,539.29,636.56,0,0,11.798,11.548,-429.748,107.384,0,0,0,0,22.618,24.075,0,0,-252.326,0.3998315806201219,1,0.7,2888.996873842247,8.474576271186441,19.607843137254903,1.1325028312570782,5015.102,0.33333333333333337,14488611
15,0_0_0_0_0_5_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,67579.7,65322.36,29668.63,28029.08,,,2193.93,528.3,410761.06,193321.94,604082.88,239605.23,843687.75,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.072,0.024,0.059,67576.76,65316.49,29664.87,28025.23,,,2196.13,528.56,0,193308.16,193308.16,0,193308.16,0.883,0.883,0.883,0.883,,,0.883,0.883,0,0.883,0.883,0,0.883,142.15,124.38,966.18,475.91,0,0,0,1469.05,535.26,634.58,0,0,10.308,11.51,-540.82,137.359,0,0,0,0,22.829,24.468,0,0,-334.346,0.4999821922809991,1,0.7,2874.263984923526,8.474576271186441,19.607843137254903,1.1325028312570782,5101.458,0.3333333333333333,14662936
16,0_0_0_0_1_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,460278.93,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,181.59,639.21,0,0,2.887,8.393,-287.545,69.466,0,0,0,0,6.645,22.676,0,0,-177.478,0.2657319041050323,1,0.3,2889.4143564589135,8.474576271186441,19.607843137254903,1.0893246187363834,4127.118,0.3333333333333333,11924957
17,0_0_0_0_2_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,613705.2400000001,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,242.12,639.21,0,0,2.887,8.393,-287.545,69.466,0,0,0,0,8.86,22.676,0,0,-175.263,0.2657319041050323,1,0.4,2917.673227010757,8.474576271186441,19.607843137254903,1.0893246187363834,4276.859,0.3333333333333333,12478481
18,0_0_0_0_3_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,767131.5499999991,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,302.65,639.21,0,0,2.887,8.393,-287.545,69.466,0,0,0,0,11.075,22.676,0,0,-173.048,0.2657319041050323,1,0.5,2926.2852956950683,8.474576271186441,19.607843137254903,1.0893246187363834,4454.403,0.3333333333333333,13034858
19,0_0_0_0_5_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1073984.1699999995,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,423.71,639.21,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,15.218,22.253,0,0,-168.69,0.2657319041050323,1,0.7,2977.9858710793424,8.474576271186441,19.607843137254903,1.0893246187363834,4744.453,0.3333333333333333,14128908
20,0_0_0_0_6_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1227410.4800000002,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,484.24,639.21,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,17.392,22.253,0,0,-166.516,0.2657319041050323,1,0.8,2924.124453941461,8.474576271186441,19.607843137254903,1.0893246187363834,5020.524,0.3333333333333333,14680628
21,0_0_0_0_7_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1380836.7900000007,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,544.77,639.21,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,19.566,22.253,0,0,-164.342,0.2657319041050323,1,0.9,2937.418996410725,8.474576271186441,19.607843137254903,1.0893246187363834,5185.727,0.3333333333333333,15232649
22,0_0_0_0_8_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1534263.0999999982,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.918,0.918,0.916,0.916,,,0.927,0.92,0,0.918,0.918,0,0.918,215.65,126.75,592.93,239.35,0,0,0,1481.11,605.3,639.21,0,0,2.078,8.393,-282.873,66.241,0,0,0,0,21.74,22.253,0,0,-162.168,0.2657319041050323,1,1,2949.5001150964717,8.474576271186441,19.607843137254903,1.0893246187363834,5352.032,0.3333333333333333,15785819
23,0_0_0_1_0_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.811,0.811,0.809,0.808,,,0.821,0.813,0,0.81,0.81,0,0.81,216.52,127.17,535.95,240.18,0,0,0,1483.53,546.48,640.05,0,0,2.158,8.429,-259.241,66.657,0,0,0,0,19.655,22.297,0,0,-140.045,0.2657319041050323,1,0.7,2922.234080921231,8.474576271186441,19.607843137254903,1.2345679012345678,4899.357,0.3333333333333333,14317064
24,0_0_0_2_0_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.608,0.608,0.606,0.605,,,0.622,0.611,0,0.608,0.608,0,0.608,218.23,127.98,421.87,240.86,0,0,0,1488.25,549.8,641.7,0,0,-14.322,5.265,-161.564,42.529,0,0,0,0,16.241,18.344,0,0,-93.508,0.2657319041050323,1,0.7,2984.2479357685565,8.474576271186441,19.607843137254903,1.6447368421052633,4807.116,0.3333333333333333,14345623
25,0_0_0_3_0_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.494,0.494,0.492,0.49,,,0.509,0.497,0,0.494,0.494,0,0.494,219.23,128.45,353.35,241.8,0,0,0,1491,551.73,642.66,0,0,-18.987,5.089,-107.239,23.948,0,0,0,0,12.039,13.526,0,0,-71.624,0.2657319041050323,1,0.7,2987.3569740404932,8.474576271186441,19.607843137254903,2.0242914979757085,4809.529,0.3333333333333333,14367775
26,0_0_0_4_0_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.42,0.42,0.418,0.416,,,0.437,0.424,0,0.42,0.42,0,0.42,219.88,128.76,307.65,242.41,0,0,0,1492.8,553,643.28,0,0,-19.433,4.988,-89.32,21.042,0,0,0,0,11.476,12.856,0,0,-58.392,0.2657319041050323,1,0.7,2987.4007417705543,8.474576271186441,19.607843137254903,2.380952380952381,4814.966,0.3333333333333333,14384230
27,0_0_0_5_0_0_0_admin12,admin12,Business,ahmedabad,651100.0000000003,374014.60000000003,846538.8,687724.3,386630.09,1090565.9650000003,1013045.0999999999,91844.62,88586.45,51130.78,48532.57,,,3049.14,746.57,410761.06,283890.22,694651.25,239605.23,934256.12,0.118,0.118,0.118,0.118,,,0.118,0.118,0.051,0.118,0.078,0.024,0.064,43311.83,42052.41,8202.72,7521.76,,,1340.92,310.29,0,102739.95,102739.95,0,102739.95,0.369,0.369,0.367,0.365,,,0.386,0.373,0,0.369,0.369,0,0.369,214.7,121.63,260,263.88,0,0,0,1497.59,556.81,645.12,0,0,-18.953,2.667,-71.96,17.289,0,0,0,0,10.413,11.626,0,0,-48.918,0.2657319041050323,1,0.7,2939.4213142966933,8.474576271186441,19.607843137254903,2.710027100271003,4850.716,0.3333333333333333,14258291
