,FileName,ProjectName,ProjectTypology,Location,Floor-Total-Above-Grade(SQFT),Floor-Total-Below-Grade(SQFT),Floor-Total-Conditioned-Grade(SQFT),Floor-Total-UnConditioned-Grade(SQFT),Wall-Total-Above-Grade(SQFT),Power Lighting Total(W),Equipment-Total(W),N-Wall-Area(SQFT),S-Wall-Area(SQFT),E-Wall-Area(SQFT),W-Wall-Area(SQFT),NE-Wall-Area(SQFT),NW-Wall-Area(SQFT),SE-Wall-Area(SQFT),SW-Wall-Area(SQFT),ROOF-AREA(SQFT),ALL WALLS-Wall-AREA(SQFT),WALLS+ROOFS-AREA(SQFT),UNDERGRND-Wall-AREA(SQFT),BUILDING-Wall-AREA(SQFT),N-Wall-U-Value(BTU/HR-SQFT-F),S-Wall-U-Value(BTU/HR-SQFT-F),E-Wall-U-Value(BTU/HR-SQFT-F),W-Wall-U-Value(BTU/HR-SQFT-F),NE-Wall-U-Value(BTU/HR-SQFT-F),NW-Wall-U-Value(BTU/HR-SQFT-F),SE-Wall-U-Value(BTU/HR-SQFT-F),SW-Wall-U-Value(BTU/HR-SQFT-F),ROOF-U-Value(BTU/HR-SQFT-F),ALL WALLS-Wall-U-Value(BTU/HR-SQFT-F),WALLS+ROOFS-U-Value(BTU/HR-SQFT-F),UNDERGRND-Wall-U-Value(BTU/HR-SQFT-F),BUILDING-Wall-U-Value(BTU/HR-SQFT-F),N-Window-Area(SQFT),S-Window-Area(SQFT),E-Window-Area(SQFT),W-Window-Area(SQFT),NE-Window-Area(SQFT),NW-Window-Area(SQFT),SE-Window-Area(SQFT),SW-Window-Area(SQFT),ROOF-Window-Area(SQFT),ALL WALLS-Window-AREA(SQFT),WALLS+ROOFS-Window-AREA(SQFT),UNDERGRND-Window-AREA(SQFT),BUILDING-Window-AREA(SQFT),N-Window-U-Value(BTU/HR-SQFT-F),S-Window-U-Value(BTU/HR-SQFT-F),E-Window-U-Value(BTU/HR-SQFT-F),W-Window-U-Value(BTU/HR-SQFT-F),NE-Window-U-Value(BTU/HR-SQFT-F),NW-Window-U-Value(BTU/HR-SQFT-F),SE-Window-U-Value(BTU/HR-SQFT-F),SW-Window-U-Value(BTU/HR-SQFT-F),ROOF-Window-U-Value(BTU/HR-SQFT-F),ALL WALLS-Window-U-Value(BTU/HR-SQFT-F),WALLS+ROOFS-Window-U-Value(BTU/HR-SQFT-F),UNDERGRND-Window-U-Value(BTU/HR-SQFT-F),BUILDING-Window-U-Value(BTU/HR-SQFT-F),WALL CONDUCTION,ROOF CONDUCTION,WINDOW GLASS+FRM COND,WINDOW GLASS SOLAR,DOOR CONDUCTION,INTERNAL SURFACE COND,UNDERGROUND SURF COND,OCCUPANTS TO SPACE,LIGHT TO SPACE,EQUIPMENT TO SPACE,PROCESS TO SPACE,INFILTRATION,WALL CONDUCTION_loss,ROOF CONDUCTION_loss,WINDOW GLASS+FRM COND_loss,WINDOW GLASS SOLAR_loss,DOOR CONDUCTION_loss,INTERNAL SURFACE COND_loss,UNDERGROUND SURF COND_loss,OCCUPANTS TO SPACE_loss,LIGHT TO SPACE_loss,EQUIPMENT TO SPACE_loss,PROCESS TO SPACE_loss,INFILTRATION_loss,TOTAL-LOAD(KW)_loss,WWR,EFLH,R-VAL-W,R-VAL-R,R-VAL-Wind,TOTAL-LOAD(KW),SHGC,Energy_Outcome(KWH)
57,17_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.047,0.047,0.047,0.047,0.047,,0.047,0.047,0.062,0.047,0.057,,0.358,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,292.46,46.99,1.08,0.97,0,0,0,117.75,26.41,39.06,0,7.41,-352.016,-25.302,-2.156,0.002,0,0,0,1.831,2.653,17.819,0,-78.003,-435.173,0.010340799750902002,2196.0941782349864,21.27659574468085,16.129032258064516,0.8264462809917356,627.576,0.3333333333333333,1378216
58,18_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.042,0.042,0.042,0.042,0.042,,0.042,0.042,0.062,0.042,0.056,,0.358,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,291.49,47.01,1.08,0.98,0,0,0,117.77,26.42,39.07,0,7.41,-351.233,-25.312,-2.157,0.002,0,0,0,1.832,2.654,17.822,0,-78.003,-434.395,0.010340799750902002,2196.7521525725556,23.809523809523807,16.129032258064516,0.8264462809917356,626.692,0.3333333333333333,1376687
59,19_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.038,0.038,0.038,0.038,0.038,,0.038,0.038,0.062,0.038,0.054,,0.357,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,290.69,47.02,1.08,0.98,0,0,0,117.79,26.43,39.07,0,7.41,-350.602,-25.321,-2.158,0.002,0,0,0,1.833,2.656,17.824,0,-78.003,-433.768,0.010340799750902002,2197.3518778566445,26.315789473684212,16.129032258064516,0.8264462809917356,625.953,0.3333333333333333,1375439
60,1_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.278,0.278,0.278,0.278,0.278,,0.278,0.278,0.062,0.278,0.133,,0.404,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,304.2,45.24,1.03,0.89,0,0,0,115.82,25.48,38.59,0,7.41,-386.244,-24.774,-2.1,0.004,0,0,0,2.343,2.898,17.74,0,-78.003,-468.136,0.010340799750902002,2274.887834319262,3.597122302158273,16.129032258064516,0.8264462809917356,625.637,0.3333333333333333,1423254
61,20_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.035,0.035,0.035,0.035,0.035,,0.035,0.035,0.062,0.035,0.053,,0.356,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,290.01,47.03,1.08,0.98,0,0,0,117.8,26.43,39.08,0,7.41,-350.079,-25.328,-2.159,0.002,0,0,0,1.834,2.657,17.827,0,-78.003,-433.249,0.010340799750902002,2197.909853433869,28.57142857142857,16.129032258064516,0.8264462809917356,625.315,0.3333333333333333,1374386
62,21_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.032,0.032,0.032,0.032,0.032,,0.032,0.032,0.062,0.032,0.052,,0.356,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,289.42,47.04,1.08,0.98,0,0,0,117.81,26.44,39.08,0,7.41,-349.64,-25.333,-2.159,0.002,0,0,0,1.835,2.658,17.828,0,-78.003,-432.814,0.010340799750902002,2198.4509102782854,31.25,16.129032258064516,0.8264462809917356,624.754,0.3333333333333333,1373491
63,2_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.164,0.164,0.164,0.164,0.164,,0.164,0.164,0.062,0.164,0.096,,0.381,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,293.63,45.4,1.04,0.91,0,0,0,116.02,25.6,38.7,0,7.41,-369.512,-25.025,-2.129,0.005,0,0,0,2.633,3.069,17.861,0,-78.003,-451.101,0.010340799750902002,2271.9874500671162,6.097560975609756,16.129032258064516,0.8264462809917356,618.33,0.3333333333333333,1404838
64,3_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.116,0.116,0.116,0.116,0.116,,0.116,0.116,0.062,0.116,0.08,,0.372,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,289,45.47,1.04,0.92,0,0,0,116.1,25.65,38.74,0,7.41,-362.216,-25.127,-2.14,0.005,0,0,0,2.751,3.138,17.91,0,-78.003,-443.682,0.010340799750902002,2269.819313142872,8.620689655172413,16.129032258064516,0.8264462809917356,615.208,0.3333333333333333,1396411
65,4_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.09,0.09,0.09,0.09,0.09,,0.09,0.09,0.062,0.09,0.071,,0.367,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,286.49,45.51,1.04,0.92,0,0,0,116.14,25.68,38.76,0,7.41,-358.308,-25.181,-2.146,0.005,0,0,0,2.812,3.174,17.936,0,-78.003,-439.711,0.010340799750902002,2268.5289927595522,11.11111111111111,16.129032258064516,0.8264462809917356,613.498,0.3333333333333333,1391738
66,5_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.073,0.073,0.073,0.073,0.073,,0.073,0.073,0.062,0.073,0.066,,0.364,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,284.84,45.53,1.04,0.93,0,0,0,116.17,25.69,38.78,0,7.41,-355.751,-25.216,-2.15,0.005,0,0,0,2.851,3.197,17.952,0,-78.003,-437.113,0.010340799750902002,2267.633211562612,13.698630136986303,16.129032258064516,0.8264462809917356,612.353,0.3333333333333333,1388592
67,6_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.062,0.062,0.062,0.062,0.062,,0.062,0.062,0.062,0.062,0.062,,0.361,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,283.71,45.54,1.05,0.93,0,0,0,116.19,25.7,38.79,0,7.41,-354.027,-25.239,-2.152,0.006,0,0,0,2.877,3.213,17.963,0,-78.003,-435.362,0.010340799750902002,2267.0168026005113,16.129032258064516,16.129032258064516,0.8264462809917356,611.572,0.3333333333333333,1386444
68,7_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.054,0.054,0.054,0.054,0.054,,0.054,0.054,0.062,0.054,0.059,,0.36,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,282.89,45.55,1.05,0.93,0,0,0,116.2,25.71,38.8,0,7.41,-352.76,-25.255,-2.154,0.006,0,0,0,2.896,3.224,17.972,0,-78.003,-434.076,0.010340799750902002,2266.561591641135,18.51851851851852,16.129032258064516,0.8264462809917356,610.992,0.3333333333333333,1384851
69,8_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.047,0.047,0.047,0.047,0.047,,0.047,0.047,0.062,0.047,0.057,,0.358,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,282.23,45.56,1.05,0.93,0,0,0,116.21,25.72,38.8,0,7.41,-351.769,-25.268,-2.156,0.006,0,0,0,2.911,3.233,17.978,0,-78.003,-433.069,0.010340799750902002,2266.1960411770006,21.27659574468085,16.129032258064516,0.8264462809917356,610.535,0.3333333333333333,1383592
70,9_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.042,0.042,0.042,0.042,0.042,,0.042,0.042,0.062,0.042,0.056,,0.358,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,281.74,45.57,1.05,0.93,0,0,0,116.22,25.73,38.8,0,7.41,-351.015,-25.278,-2.157,0.006,0,0,0,2.923,3.239,17.983,0,-78.003,-432.304,0.010340799750902002,2265.9077761152694,23.809523809523807,16.129032258064516,0.8264462809917356,610.189,0.3333333333333333,1382632
